time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.113739695435,-0.0297729585022,11.6962863697,6.26381354782,6.22495267817,0.0,0.377571881784,-0.0921741658817,2.56726821552,-0.027292546413,0.0106526872122,0.0,474.9667012169428,477.64568619466326,476.48399847190194,476.78670679771403
1.3800000000000008,0.137480002686,-0.0356716236569,11.8513714832,6.26212795367,6.22594537237,0.0,0.413686072325,-0.104599982985,2.60215302748,-0.0297444499338,0.0262908569477,0.0,421.5660357961606,422.91507228459875,423.3371449682652,423.1258631068641
1.4400000000000008,0.16371533486,-0.0424794066849,12.0146930853,6.26012639495,6.2273007482,0.0,0.460606951716,-0.122544783402,2.84133447706,-0.0417981842345,0.013910644271,0.0,486.2764681907868,485.3481954376531,486.0414261573433,485.1368658867097
1.5000000000000009,0.192424371082,-0.0502862194227,12.1868171724,6.25777697449,6.22868708874,0.0,0.496238369566,-0.137910213173,2.89599299861,-0.0343395399935,0.0370371904039,0.0,429.50241077005705,431.4594332811684,430.5193710900409,431.1491663398319
1.560000000000001,0.223623226256,-0.0592421184845,12.369332407,6.25524141345,6.23157415319,0.0,0.543335307518,-0.160888147082,3.18708523718,-0.0669597096438,0.0641481986032,0.0,501.18465672778194,503.1522707112363,502.5795406971382,500.20867735178354
1.620000000000001,0.257372424103,-0.0695467482747,12.5655877376,6.25106641957,6.23618246057,0.0,0.581124627206,-0.183044233403,3.35428936433,-0.0754244011247,0.0944539056663,0.0,465.5225583856069,467.89206447371237,468.80901213956065,468.1473877949918
1.680000000000001,0.293282541527,-0.0812801803256,12.7720101593,6.24764455098,6.24176766723,0.0,0.615213624937,-0.208485760665,3.52595609701,-0.0343299763628,0.0902040912788,0.0,468.9718166423965,468.64841604674905,469.35640539224863,472.5324430538336
1.740000000000001,0.331135775967,-0.0946344120816,12.989414251,6.24542236055,6.24807369855,0.0,0.645836248897,-0.236882118324,3.72025262274,-0.0430872918084,0.124863851878,0.0,476.1408457994944,478.79346133953186,478.0036638578215,477.3352649128422
1.8000000000000012,0.370523389334,-0.109582937332,13.2141882548,6.24288413065,6.2558196342,0.0,0.666344158274,-0.261640182231,3.77206506811,-0.0407816503363,0.136443519455,0.0,435.1293273720273,436.1132160066523,434.57913508607993,434.77134792092056
1.8600000000000012,0.411006079249,-0.126093666047,13.4427640488,6.24001843123,6.26367686643,0.0,0.682270042037,-0.28896407611,3.84689649832,-0.0677974747738,0.116759813229,0.0,444.0181571607043,442.4158408731894,443.4999134789332,441.2736246980757
1.9200000000000013,0.45235535613,-0.14446465659,13.6794119511,6.23571812794,6.27032571407,0.0,0.695221804197,-0.323857279528,4.04069927568,-0.0808311146721,0.0949839209474,0.0,480.0065300770756,478.36074119118024,480.08115606705235,479.08752466150713
1.9800000000000013,0.494294191242,-0.164892191504,13.92477363,6.23138145347,6.27653682667,0.0,0.702117982888,-0.357507181266,4.13766585356,-0.0591109928911,0.116660399791,0.0,451.12271190975747,452.87866069620526,450.441583803004,452.19063731191085
2.0400000000000014,0.536518305147,-0.187485406034,14.1771220691,6.22750660108,0.000927071576584,0.0,0.70455286615,-0.395969836323,4.27344133644,-0.0787178048384,0.140646230452,0.0,463.00093759752724,464.89776412495604,465.328820651654,463.78828985557845
2.1000000000000014,0.578722808719,-0.212332880467,14.4350957352,6.2229559405,0.00938974945257,0.0,0.701451322546,-0.432708998913,4.32546834473,-0.0706438134993,0.141828859343,0.0,439.80465030886427,439.9213310108108,438.5454614943613,439.2110236907842
2.1600000000000015,0.620559546339,-0.239561049371,14.6976629557,6.21834712735,0.0173876831794,0.0,0.69224590272,-0.475321420174,4.42635915511,-0.0934955208641,0.104901418627,0.0,456.96611662135757,454.02772140399316,455.68110798883595,453.8457344287118
2.2200000000000015,0.661704712324,-0.269378010246,14.9652402441,6.21309469434,0.0233854144275,0.0,0.678659677917,-0.519085386285,4.49258111244,-0.0777135018778,0.0875976790285,0.0,445.7869937326794,444.3791240378674,444.7196475792744,446.00414324539474
2.2800000000000016,0.701901004228,-0.301974234749,15.2375288126,6.20830951002,0.0288445398281,0.0,0.660681568217,-0.567905263521,4.58329513134,-0.0841777765106,0.0970170557022,0.0,453.29875720310696,454.06185855595254,453.5923935829105,453.06792146584445
2.3400000000000016,0.741032941225,-0.337272257873,15.5109531274,6.20344236221,0.0351622830655,0.0,0.643220208549,-0.609105780796,4.53101057633,-0.0756162956374,0.11812748275,0.0,406.89697553472524,408.79325848445205,407.3743436562257,408.1332868860371
2.4000000000000017,0.779009213841,-0.375123785088,15.7812853961,6.19889143773,0.0424035744816,0.0,0.622071612605,-0.652991054487,4.48021336063,-0.0763174547033,0.12536797043,0.0,407.7515144950779,408.41244318805684,407.84984472982813,407.782109943805
2.4600000000000017,0.815346997197,-0.416168449713,16.0542563706,6.19407272219,0.0499925523635,0.0,0.58839368443,-0.715621143513,4.61818661471,-0.0898130085579,0.128622453796,0.0,468.4819375472362,468.74860784946765,468.31816017373603,467.2622381424662
2.520000000000002,0.849537870107,-0.461007374921,16.3346942735,6.18827754594,0.0575104696801,0.0,0.550531007572,-0.779540789226,4.72918620201,-0.115706639404,0.117656256921,0.0,461.69485613034726,460.84233277722694,462.4586505736573,460.4063347910488
2.580000000000002,0.881129570626,-0.510088109813,16.6246669958,6.18158605726,0.0642716577663,0.0,0.501758920895,-0.857196929608,4.93555443511,-0.104259900507,0.100225336619,0.0,490.83899527946255,489.5534033823091,490.8073380271651,491.64644236464613
2.640000000000002,0.909831916213,-0.563680541414,16.9240434611,6.17513188057,0.0698829666091,0.0,0.454413990557,-0.929819764491,5.04305329292,-0.115175689329,0.0746956790636,0.0,464.30186673117777,462.30111015348956,464.16536648762616,463.29809260951714
2.700000000000002,0.935717069577,-0.621559749177,17.227955871,6.16850150537,0.074604891302,0.0,0.40801255043,-1.00009534773,5.08702188289,-0.102511465647,0.0856926639599,0.0,445.43450884976835,446.3379248827408,443.69065663288893,444.7184137202494
2.760000000000002,0.958527739093,-0.684078854057,17.5370683638,6.16295225782,0.0811380801201,0.0,0.351749129118,-1.0844184426,5.21597930916,-0.0776164482458,0.134993020921,0.0,470.7799976629172,474.5883078494634,470.28319812662755,472.200806013757
2.820000000000002,0.978139451457,-0.75129416058,17.8499685043,6.15843156518,0.0888850941958,0.0,0.301282386443,-1.156487897,5.21388539684,-0.0711524331452,0.11354680465,0.0,433.7029275293779,431.913074117424,431.929300652,432.4695382696332
2.880000000000002,0.994230722507,-0.82341068874,18.1666741913,6.15463690252,0.0954237376808,0.0,0.234441500883,-1.24774105824,5.34220028802,-0.0508646509401,0.097774686476,0.0,474.07606150326376,472.8720130934839,472.98011250522575,474.5374466004285
2.940000000000002,1.00633930171,-0.900861266002,18.4893678877,6.15176371022,0.101372792577,0.0,0.168641823723,-1.33418795861,5.41375846131,-0.0425133652393,0.101768363352,0.0,458.66726349060355,458.99248436856703,456.5934559575209,457.25799374191433
3.000000000000002,1.01428707394,-0.983676356239,18.8172478378,6.1491367492,0.107445460185,0.0,0.0957220316182,-1.42651264458,5.51491353088,-0.0464496733584,0.100073628972,0.0,467.8615994231683,467.737910473126,468.34395869830666,468.0366791293343
3.0600000000000023,1.01810382232,-1.07163273348,19.1478147459,6.14599686903,0.113966344469,0.0,0.0309687707899,-1.50562335055,5.50386611474,-0.0679365142136,0.121910592221,0.0,433.04866545290986,434.89243623082865,434.9210605912,433.1153380986427
3.1200000000000023,1.01758632422,-1.16479095635,19.4805438742,6.14211933294,0.120947510779,0.0,-0.0488743229221,-1.59998255965,5.58646819159,-0.0587153207796,0.101919002052,0.0,464.80075473152306,463.2423836922743,463.6349835851112,464.35612499911423
